Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,,,
3.320e-08,-0.68,0.004,0.224,-0.032
3.360e-08,-0.68,-0.02,0.72,-0.056
3.400e-08,-0.68,-0.068,1,-0.064
3.440e-08,-0.64,-0.076,1,-0.048
3.480e-08,-0.68,-0.06,0.904,-0.024
3.520e-08,-0.64,-0.044,0.824,-0.032
3.560e-08,-0.68,-0.036,0.816,-0.064
3.600e-08,-0.68,-0.044,0.864,-0.064
3.640e-08,-0.68,-0.044,0.912,-0.048
3.680e-08,-0.64,-0.044,0.912,-0.024
3.720e-08,-0.68,-0.028,0.864,-0.04
3.760e-08,-0.68,-0.02,0.832,-0.048
3.800e-08,-0.64,-0.036,0.856,-0.056
3.840e-08,-0.68,-0.036,0.904,-0.04
3.880e-08,-0.64,-0.028,0.92,-0.032
3.920e-08,-0.64,-0.044,0.928,-0.04
3.960e-08,-0.68,-0.044,0.92,-0.04
4.000e-08,-0.64,-0.044,0.912,-0.04
4.040e-08,-0.68,-0.028,0.92,-0.024
4.080e-08,-0.64,-0.036,0.912,-0.032
4.120e-08,-0.68,-0.044,0.92,-0.04
4.160e-08,-0.68,-0.052,0.904,-0.032
4.200e-08,-0.68,-0.044,0.888,-0.032
4.240e-08,-0.68,-0.044,0.888,-0.032
4.280e-08,-0.64,-0.044,0.904,-0.032
4.320e-08,-0.64,-0.06,0.904,-0.048
4.360e-08,-0.64,-0.068,0.896,-0.04
4.400e-08,-0.68,-0.052,0.904,-0.032
4.440e-08,-0.68,-0.044,0.896,-0.032
4.480e-08,-0.64,-0.052,0.896,-0.04
4.520e-08,-0.68,-0.052,0.904,-0.04
4.560e-08,-0.68,-0.052,0.888,-0.032
4.600e-08,-0.64,-0.06,0.896,-0.024
4.640e-08,-0.68,-0.052,0.88,-0.032
4.680e-08,-0.68,-0.052,0.872,-0.04
4.720e-08,-0.68,-0.052,0.864,-0.032
4.760e-08,-0.68,-0.044,0.856,-0.024
4.800e-08,-0.68,-0.044,0.856,-0.024
4.840e-08,-0.6,-0.044,0.848,-0.024
4.880e-08,-0.68,-0.052,0.84,-0.024
4.920e-08,-0.68,-0.052,0.816,-0.024
4.960e-08,-0.68,-0.036,0.832,-0.016
5.000e-08,-0.72,-0.036,0.824,-0.024
5.040e-08,-0.64,-0.06,0.8,-0.024
5.080e-08,-0.68,-0.06,0.784,-0.016
5.120e-08,-0.68,-0.044,0.768,-0.016
5.160e-08,-0.68,-0.044,0.768,-0.008
5.200e-08,-0.68,-0.036,0.76,-0.024
5.240e-08,-0.68,-0.052,0.752,-0.032
5.280e-08,-0.68,-0.052,0.72,-0.016
5.320e-08,-0.64,-0.06,0.664,-0.016
5.360e-08,-0.68,-0.068,0.496,0.008
5.400e-08,-0.68,-0.076,0.256,0.024
5.440e-08,-0.68,-0.076,0.12,0.016
5.480e-08,-0.68,-0.076,0.152,-0.008
5.520e-08,-0.68,-0.076,0.208,-0.016
5.560e-08,-0.68,-0.084,0.152,-0.016
5.600e-08,-0.64,-0.076,0.032,0
5.640e-08,-0.68,-0.044,0.008,0.016
5.680e-08,-0.64,-0.036,0.128,0.008
5.720e-08,-0.64,-0.052,0.264,-0.016
5.760e-08,-0.64,-0.068,0.352,-0.008
5.800e-08,-0.64,-0.06,0.352,0
5.840e-08,-0.56,-0.052,0.272,0.016
5.880e-08,-0.4,-0.044,0.136,0.016
5.920e-08,-0.24,-0.068,-0.08,0.024
5.960e-08,-0.08,-0.108,-0.36,0.04
6.000e-08,0.04,-0.148,-0.72,0.144
6.040e-08,-0.04,-0.164, -inf,0.264
6.080e-08,-0.04,-0.196, -inf,0.36
6.120e-08,-0.04,-0.228, -inf,0.408
6.160e-08,-0.12,-0.276, -inf,0.504
6.200e-08,-0.04,-0.244, -inf,0.576
6.240e-08,-0.04,-0.156, -inf,0.536
6.280e-08,-0.04,-0.14, -inf,0.384
6.320e-08,0,-0.204, -inf,0.28
6.360e-08,0,-0.22, -inf,0.256
6.400e-08,-0.04,-0.108, -inf,0.248
6.440e-08,0,-0.012, -inf,0.216
6.480e-08,-0.04,-0.052, -inf,0.16
6.520e-08,-0.04,-0.132, -inf,0.144
6.560e-08,0,-0.156, -inf,0.208
6.600e-08,-0.04,-0.108, -inf,0.24
6.640e-08,0,-0.068, -inf,0.176
6.680e-08,-0.04,-0.1, -inf,0.104
6.720e-08,-0.04,-0.108, -inf,0.096
6.760e-08,-0.04,-0.028, -inf,0.136
6.800e-08,0,0.052, -inf,0.144
6.840e-08,-0.04,0.044, -inf,0.088
6.880e-08,0,-0.012, -inf,0.04
6.920e-08,-0.04,-0.02, -inf,0.056
6.960e-08,0,0.012, -inf,0.08
7.000e-08,0,0.036, -inf,0.064
7.040e-08,-0.04,0.004, -inf,-0.008
7.080e-08,-0.08,-0.036, -inf,-0.016
7.120e-08,-0.04,-0.02, -inf,0.032
7.160e-08,-0.04,0.02, -inf,0.056
7.200e-08,-0.04,0.02, -inf,0.016
7.240e-08,0,-0.028, -inf,-0.016
7.280e-08,0,-0.028, -inf,0
7.320e-08,0,0.004, -inf,0.024
7.360e-08,-0.04,0.036, -inf,0.016
7.400e-08,0,0.02, -inf,-0.024
7.440e-08,-0.04,-0.02, -inf,-0.048
7.480e-08,0,-0.044,-0.848,-0.024
7.520e-08,-0.04,-0.012,-0.704,-0.008
7.560e-08,-0.04,0.012,-0.568,-0.032
7.600e-08,-0.04,-0.02,-0.464,-0.048
7.640e-08,-0.04,-0.028,-0.376,-0.04
7.680e-08,0,-0.028,-0.28,-0.024
7.720e-08,-0.04,-0.02,-0.192,-0.008
7.760e-08,-0.04,-0.012,-0.128,-0.04
7.800e-08,0,-0.028,-0.08,-0.048
7.840e-08,0,-0.028,-0.016,-0.032
7.880e-08,0,-0.004,0.08,-0.008
7.920e-08,-0.04,0.028,0.176,-0.008
7.960e-08,-0.04,-0.004,0.232,-0.032
8.000e-08,-0.08,-0.036,0.264,-0.024
8.040e-08,-0.04,-0.028,0.344,-0.016
8.080e-08,0,0.004,0.424,-0.016
8.120e-08,0,-0.012,0.48,-0.032
8.160e-08,0,-0.052,0.44,-0.04
8.200e-08,-0.04,-0.06,0.4,-0.024
8.240e-08,-0.04,-0.036,0.432,-0.008
8.280e-08,-0.04,-0.004,0.544,-0.016
8.320e-08,-0.04,-0.028,0.616,-0.04
8.360e-08,-0.04,-0.052,0.624,-0.048
8.400e-08,0,-0.044,0.616,-0.032
8.440e-08,0,-0.02,0.672,-0.024
8.480e-08,-0.04,-0.036,0.752,-0.048
8.520e-08,-0.04,-0.068,0.824,-0.064
8.560e-08,-0.04,-0.06,0.84,-0.064
8.600e-08,0,-0.044,0.856,-0.04
8.640e-08,0,-0.028,0.864,-0.04
8.680e-08,0,-0.036,0.872,-0.048
8.720e-08,0,-0.044,0.872,-0.056
8.760e-08,-0.04,-0.052,0.88,-0.04
8.800e-08,0,-0.036,0.904,-0.024
8.840e-08,0,-0.028,0.912,-0.04
8.880e-08,-0.04,-0.036,0.912,-0.064
8.920e-08,0,-0.044,0.904,-0.048
8.960e-08,-0.04,-0.036,0.912,-0.032
9.000e-08,0,-0.028,0.92,-0.032
9.040e-08,0,-0.036,0.92,-0.04
9.080e-08,-0.04,-0.052,0.92,-0.04
9.120e-08,-0.04,-0.052,0.912,-0.016
9.160e-08,-0.04,-0.036,0.912,-0.016
9.200e-08,-0.04,-0.036,0.92,-0.032
9.240e-08,0,-0.06,0.92,-0.04
9.280e-08,-0.04,-0.068,0.92,-0.048
9.320e-08,0,-0.06,0.912,-0.032
9.360e-08,-0.04,-0.036,0.912,-0.032
9.400e-08,0,-0.036,0.912,-0.04
9.440e-08,-0.04,-0.06,0.912,-0.04
9.480e-08,-0.04,-0.076,0.904,-0.032
9.520e-08,-0.04,-0.076,0.912,-0.032
9.560e-08,-0.04,-0.052,0.92,-0.032
9.600e-08,-0.04,-0.052,0.912,-0.04
9.640e-08,0,-0.052,0.912,-0.04
9.680e-08,-0.04,-0.06,0.904,-0.04
9.720e-08,-0.04,-0.052,0.904,-0.04
9.760e-08,-0.04,-0.052,0.904,-0.04
9.800e-08,-0.04,-0.06,0.896,-0.04
9.840e-08,-0.04,-0.06,0.896,-0.04
9.880e-08,0,-0.044,0.896,-0.032
9.920e-08,-0.04,-0.02,0.896,-0.04
9.960e-08,-0.04,-0.036,0.896,-0.04
1.000e-07,-0.04,-0.044,0.888,-0.032
1.004e-07,-0.04,-0.044,0.888,-0.024
1.008e-07,-0.04,-0.028,0.88,-0.024
1.012e-07,-0.04,-0.028,0.888,-0.032
1.016e-07,-0.04,-0.044,0.88,-0.04
1.020e-07,-0.04,-0.044,0.88,-0.032
1.024e-07,0,-0.044,0.88,-0.024
1.028e-07,-0.04,-0.036,0.888,-0.024
1.032e-07,0,-0.028,0.872,-0.04
1.036e-07,0,-0.06,0.872,-0.04
1.040e-07,-0.04,-0.06,0.864,-0.04
1.044e-07,-0.04,-0.052,0.864,-0.032
1.048e-07,-0.04,-0.044,0.856,-0.04
1.052e-07,-0.04,-0.052,0.848,-0.04
1.056e-07,-0.04,-0.06,0.848,-0.04
1.060e-07,-0.04,-0.06,0.84,-0.032
1.064e-07,0,-0.068,0.848,-0.04
1.068e-07,-0.04,-0.06,0.848,-0.04
1.072e-07,0,-0.06,0.84,-0.04
1.076e-07,0,-0.06,0.84,-0.04
1.080e-07,-0.04,-0.044,0.84,-0.032
1.084e-07,-0.04,-0.044,0.84,-0.032
1.088e-07,0,-0.044,0.84,-0.024
1.092e-07,0,-0.044,0.832,-0.032
1.096e-07,0,-0.052,0.832,-0.032
1.100e-07,0,-0.044,0.832,-0.04
1.104e-07,-0.04,-0.036,0.832,-0.032
1.108e-07,-0.04,-0.052,0.832,-0.04
1.112e-07,0,-0.044,0.832,-0.032
1.116e-07,0,-0.044,0.832,-0.032
1.120e-07,-0.04,-0.036,0.84,-0.032
1.124e-07,-0.04,-0.036,0.832,-0.032
1.128e-07,0,-0.044,0.824,-0.032
1.132e-07,0,-0.044,0.808,-0.04
1.136e-07,0,-0.052,0.808,-0.024
1.140e-07,0,-0.044,0.816,-0.016
1.144e-07,0,-0.044,0.816,-0.032
1.148e-07,0,-0.052,0.808,-0.032
1.152e-07,0,-0.052,0.808,-0.032
1.156e-07,-0.04,-0.044,0.808,-0.032
1.160e-07,-0.04,-0.052,0.816,-0.04
1.164e-07,0,-0.06,0.808,-0.04
1.168e-07,0,-0.06,0.8,-0.032
1.172e-07,-0.04,-0.06,0.808,-0.032
1.176e-07,0,-0.06,0.808,-0.04
1.180e-07,0,-0.06,0.808,-0.04
1.184e-07,-0.04,-0.052,0.808,-0.04
1.188e-07,-0.04,-0.044,0.808,-0.04
1.192e-07,-0.04,-0.036,0.8,-0.024
1.196e-07,-0.04,-0.044,0.8,-0.016
1.200e-07,-0.04,-0.044,0.8,-0.024
1.204e-07,-0.04,-0.044,0.8,-0.024
1.208e-07,-0.04,-0.036,0.808,-0.024
1.212e-07,0,-0.036,0.808,-0.04
1.216e-07,-0.04,-0.036,0.808,-0.04
1.220e-07,-0.04,-0.036,0.8,-0.04
1.224e-07,-0.04,-0.044,0.8,-0.024
1.228e-07,0,-0.052,0.792,-0.04
1.232e-07,0,-0.044,0.792,-0.032
1.236e-07,0,-0.052,0.792,-0.04
1.240e-07,-0.04,-0.052,0.792,-0.032
1.244e-07,0,-0.052,0.792,-0.032
1.248e-07,0,-0.052,0.792,-0.032
1.252e-07,0,-0.052,0.792,-0.04
1.256e-07,-0.04,-0.06,0.784,-0.048
1.260e-07,0,-0.06,0.784,-0.04
1.264e-07,0,-0.052,0.776,-0.04
1.268e-07,0,-0.052,0.776,-0.04
1.272e-07,-0.04,-0.06,0.776,-0.032
1.276e-07,-0.04,-0.052,0.768,-0.04
1.280e-07,0,-0.044,0.776,-0.04
1.284e-07,0,-0.044,0.776,-0.04
1.288e-07,-0.04,-0.052,0.784,-0.04
1.292e-07,0,-0.052,0.776,-0.048
1.296e-07,-0.04,-0.06,0.784,-0.04
1.300e-07,-0.04,-0.044,0.784,-0.04
1.304e-07,0,-0.036,0.784,-0.024
1.308e-07,-0.04,-0.044,0.776,-0.032
1.312e-07,-0.08,-0.044,0.768,-0.032
1.316e-07,-0.04,-0.044,0.768,-0.016
1.320e-07,-0.04,-0.052,0.776,-0.024
1.324e-07,0,-0.044,0.776,-0.024
1.328e-07,-0.04,-0.044,0.784,-0.024
1.332e-07,0,-0.044,0.784,-0.024
1.336e-07,0,-0.052,0.776,-0.032
1.340e-07,0,-0.036,0.76,-0.04
1.344e-07,-0.04,-0.036,0.76,-0.04
1.348e-07,0,-0.044,0.768,-0.04
1.352e-07,0,-0.044,0.768,-0.032
1.356e-07,0,-0.044,0.768,-0.04
1.360e-07,0,-0.052,0.76,-0.032
1.364e-07,0,-0.052,0.744,-0.024
1.368e-07,0,-0.052,0.744,-0.032
1.372e-07,-0.04,-0.052,0.752,-0.032
1.376e-07,0,-0.052,0.76,-0.04
1.380e-07,-0.04,-0.052,0.76,-0.04
1.384e-07,-0.04,-0.052,0.76,-0.032
1.388e-07,-0.04,-0.068,0.76,-0.024
1.392e-07,-0.04,-0.06,0.752,-0.024
1.396e-07,-0.04,-0.052,0.76,-0.032
1.400e-07,-0.04,-0.052,0.76,-0.04
1.404e-07,0,-0.052,0.76,-0.04
1.408e-07,0,-0.052,0.768,-0.032
1.412e-07,-0.04,-0.044,0.76,-0.032
1.416e-07,0,-0.036,0.76,-0.032
1.420e-07,-0.04,-0.036,0.76,-0.024
1.424e-07,-0.04,-0.036,0.752,-0.024
1.428e-07,-0.04,-0.036,0.76,-0.032
1.432e-07,-0.04,-0.044,0.752,-0.04
1.436e-07,0,-0.036,0.752,-0.04
1.440e-07,-0.04,-0.052,0.752,-0.032
1.444e-07,-0.04,-0.044,0.752,-0.024
1.448e-07,-0.04,-0.044,0.752,-0.04
1.452e-07,-0.04,-0.052,0.744,-0.04
1.456e-07,-0.04,-0.044,0.752,-0.04
1.460e-07,-0.04,-0.036,0.736,-0.04
1.464e-07,-0.04,-0.044,0.736,-0.032
1.468e-07,0,-0.044,0.736,-0.032
1.472e-07,-0.04,-0.036,0.736,-0.04
1.476e-07,0,-0.044,0.736,-0.032
1.480e-07,-0.04,-0.068,0.744,-0.032
1.484e-07,0,-0.052,0.752,-0.04
1.488e-07,-0.04,-0.052,0.752,-0.04
1.492e-07,0,-0.044,0.752,-0.032
1.496e-07,-0.04,-0.044,0.744,-0.032
1.500e-07,0,-0.044,0.744,-0.04
1.504e-07,-0.04,-0.06,0.736,-0.04
1.508e-07,-0.04,-0.052,0.728,-0.032
1.512e-07,0,-0.044,0.728,-0.04
1.516e-07,0,-0.044,0.736,-0.04
1.520e-07,0,-0.044,0.744,-0.032
1.524e-07,-0.04,-0.044,0.736,-0.032
1.528e-07,-0.04,-0.052,0.736,-0.032
1.532e-07,-0.04,-0.052,0.744,-0.032
1.536e-07,0,-0.052,0.744,-0.04
1.540e-07,0,-0.06,0.752,-0.032
1.544e-07,0,-0.052,0.728,-0.04
1.548e-07,0,-0.044,0.736,-0.032
1.552e-07,-0.04,-0.044,0.728,-0.032
1.556e-07,-0.04,-0.06,0.728,-0.04
1.560e-07,-0.04,-0.052,0.736,-0.04
1.564e-07,0,-0.06,0.728,-0.04
1.568e-07,-0.04,-0.06,0.728,-0.04
1.572e-07,0,-0.052,0.736,-0.024
1.576e-07,-0.04,-0.052,0.728,-0.032
1.580e-07,0,-0.052,0.728,-0.032
1.584e-07,-0.04,-0.02,0.72,-0.032
1.588e-07,0,-0.028,0.712,-0.024
1.592e-07,-0.04,-0.036,0.72,-0.016
1.596e-07,-0.04,-0.044,0.728,-0.008
1.600e-07,-0.04,-0.052,0.728,-0.016
1.604e-07,-0.04,-0.068,0.728,-0.032
1.608e-07,-0.04,-0.06,0.728,-0.032
1.612e-07,-0.04,-0.036,0.728,-0.04
1.616e-07,-0.04,-0.044,0.728,-0.04
1.620e-07,-0.04,-0.044,0.728,-0.032
1.624e-07,0,-0.044,0.728,-0.04
1.628e-07,0,-0.052,0.728,-0.04
1.632e-07,-0.04,-0.052,0.72,-0.04
1.636e-07,0,-0.044,0.72,-0.04
1.640e-07,0,-0.044,0.728,-0.04
1.644e-07,-0.04,-0.052,0.72,-0.04
1.648e-07,-0.04,-0.044,0.72,-0.032
1.652e-07,-0.04,-0.052,0.728,-0.032
1.656e-07,0,-0.06,0.728,-0.04
1.660e-07,0,-0.044,0.728,-0.04
1.664e-07,-0.04,-0.044,0.72,-0.04
1.668e-07,0,-0.052,0.72,-0.048
1.672e-07,-0.04,-0.044,0.72,-0.04
1.676e-07,-0.04,-0.044,0.712,-0.04
1.680e-07,-0.04,-0.044,0.712,-0.032
1.684e-07,0,-0.036,0.72,-0.032
1.688e-07,0,-0.036,0.72,-0.04
1.692e-07,0,-0.044,0.72,-0.04
1.696e-07,0,-0.06,0.72,-0.032
1.700e-07,0.04,-0.044,0.72,-0.024
1.704e-07,0,-0.036,0.72,-0.024
1.708e-07,0,-0.036,0.712,-0.016
1.712e-07,-0.04,-0.044,0.704,-0.016
1.716e-07,-0.04,-0.036,0.704,-0.024
1.720e-07,0,-0.028,0.704,-0.024
1.724e-07,-0.04,-0.028,0.712,-0.024
1.728e-07,-0.04,-0.036,0.696,-0.032
1.732e-07,0,-0.052,0.688,-0.04
1.736e-07,-0.04,-0.052,0.688,-0.032
1.740e-07,0,-0.052,0.688,-0.032
1.744e-07,0,-0.06,0.696,-0.032
1.748e-07,0,-0.052,0.696,-0.032
1.752e-07,-0.04,-0.052,0.704,-0.04
1.756e-07,0,-0.052,0.696,-0.032
1.760e-07,0,-0.052,0.696,-0.04
1.764e-07,0,-0.052,0.688,-0.04
1.768e-07,0,-0.068,0.688,-0.04
1.772e-07,-0.04,-0.06,0.688,-0.04
1.776e-07,-0.04,-0.052,0.696,-0.04
1.780e-07,0,-0.052,0.696,-0.04
1.784e-07,0,-0.052,0.696,-0.048
1.788e-07,0,-0.052,0.696,-0.04
1.792e-07,0,-0.052,0.696,-0.04
1.796e-07,0,-0.044,0.704,-0.032
1.800e-07,0,-0.044,0.696,-0.04
1.804e-07,0,-0.052,0.696,-0.04
1.808e-07,0,-0.052,0.696,-0.024
1.812e-07,-0.04,-0.036,0.704,-0.024
1.816e-07,0,-0.044,0.696,-0.024
1.820e-07,0,-0.052,0.688,-0.024
1.824e-07,0,-0.044,0.688,-0.024
1.828e-07,-0.04,-0.036,0.696,-0.024
1.832e-07,-0.04,-0.044,0.696,-0.032
1.836e-07,-0.04,-0.036,0.688,-0.024
1.840e-07,-0.04,-0.044,0.688,-0.032
1.844e-07,-0.04,-0.052,0.68,-0.032
1.848e-07,-0.04,-0.052,0.688,-0.032
1.852e-07,-0.04,-0.052,0.68,-0.04
1.856e-07,-0.04,-0.06,0.68,-0.04
1.860e-07,0,-0.068,0.68,-0.04
1.864e-07,-0.04,-0.06,0.672,-0.04
1.868e-07,-0.04,-0.06,0.68,-0.04
1.872e-07,0,-0.06,0.672,-0.04
1.876e-07,-0.04,-0.044,0.672,-0.04
1.880e-07,-0.04,-0.052,0.672,-0.04
1.884e-07,-0.04,-0.06,0.672,-0.048
1.888e-07,-0.04,-0.044,0.68,-0.04
1.892e-07,-0.04,-0.028,0.68,-0.04
1.896e-07,-0.04,-0.036,0.68,-0.04
1.900e-07,0,-0.036,0.688,-0.04
1.904e-07,-0.04,-0.036,0.68,-0.04
1.908e-07,-0.04,-0.036,0.68,-0.04
1.912e-07,0,-0.028,0.68,-0.04
1.916e-07,-0.04,-0.02,0.68,-0.04
1.920e-07,0,-0.036,0.688,-0.032
1.924e-07,0,-0.036,0.688,-0.024
1.928e-07,-0.04,-0.036,0.688,-0.024
1.932e-07,0,-0.036,0.68,-0.024
1.936e-07,-0.04,-0.036,0.672,-0.016
1.940e-07,0,-0.052,0.672,-0.024
1.944e-07,0,-0.044,0.672,-0.032
1.948e-07,0,-0.06,0.664,-0.032
1.952e-07,0,-0.068,0.672,-0.04
1.956e-07,0,-0.068,0.664,-0.024
1.960e-07,0,-0.068,0.664,-0.016
1.964e-07,-0.04,-0.068,0.664,-0.032
1.968e-07,-0.04,-0.068,0.664,-0.04
1.972e-07,0,-0.068,0.656,-0.032
1.976e-07,0,-0.06,0.656,-0.024
1.980e-07,0,-0.06,0.656,-0.04
1.984e-07,-0.04,-0.052,0.656,-0.04
1.988e-07,0,-0.052,0.664,-0.04
1.992e-07,0,-0.06,0.656,-0.04
1.996e-07,0,-0.06,0.664,-0.032

